2020/02/26 14:07:26 Files already downloaded and verified
2020/02/26 14:07:27 => created new encoder model...
2020/03/01 18:39:25 step 33765: train=0.011983 test=0.011217 entropy=4.147303 used=64
2020/03/01 18:39:35 step 33766: train=0.010714 test=0.012373 entropy=4.144721 used=64
2020/03/01 18:39:45 step 33767: train=0.011957 test=0.011999 entropy=4.146517 used=64
2020/03/01 18:39:55 step 33768: train=0.011751 test=0.012143 entropy=4.142898 used=64
2020/03/01 18:40:05 step 33769: train=0.013436 test=0.011152 entropy=4.148667 used=64
2020/03/01 18:40:15 step 33770: train=0.013071 test=0.009904 entropy=4.148580 used=64
2020/03/01 18:40:30 step 33771: train=0.013283 test=0.011962 entropy=4.149736 used=64
2020/03/01 18:40:40 step 33772: train=0.010727 test=0.012718 entropy=4.148034 used=64
2020/03/01 18:40:50 step 33773: train=0.011869 test=0.010986 entropy=4.148857 used=64
2020/03/01 18:41:00 step 33774: train=0.012251 test=0.014630 entropy=4.149197 used=64
2020/03/01 18:41:10 step 33775: train=0.011503 test=0.011639 entropy=4.148705 used=64
2020/03/01 18:41:21 step 33776: train=0.011803 test=0.012143 entropy=4.147572 used=64
2020/03/01 18:41:31 step 33777: train=0.009841 test=0.012165 entropy=4.147867 used=64
2020/03/01 18:41:41 step 33778: train=0.011845 test=0.011545 entropy=4.148143 used=64
2020/03/01 18:41:51 step 33779: train=0.011359 test=0.011260 entropy=4.147861 used=64
2020/03/01 18:42:01 step 33780: train=0.012003 test=0.012124 entropy=4.151575 used=64
2020/03/01 18:42:16 step 33781: train=0.010391 test=0.011519 entropy=4.147597 used=64
2020/03/01 18:42:26 step 33782: train=0.013581 test=0.010723 entropy=4.151413 used=64
2020/03/01 18:42:36 step 33783: train=0.011570 test=0.012430 entropy=4.147127 used=64
2020/03/01 18:42:46 step 33784: train=0.010245 test=0.013481 entropy=4.147279 used=64
2020/03/01 18:42:57 step 33785: train=0.013358 test=0.012879 entropy=4.148915 used=64
2020/03/01 18:43:07 step 33786: train=0.011562 test=0.013213 entropy=4.148058 used=64
2020/03/01 18:43:17 step 33787: train=0.012941 test=0.010570 entropy=4.147618 used=64
2020/03/01 18:43:27 step 33788: train=0.010982 test=0.009117 entropy=4.147320 used=64
2020/03/01 18:43:37 step 33789: train=0.011615 test=0.013979 entropy=4.150872 used=64
2020/03/01 18:43:47 step 33790: train=0.013499 test=0.011218 entropy=4.144848 used=64
2020/03/01 18:44:02 step 33791: train=0.011277 test=0.014455 entropy=4.148443 used=64
2020/03/01 18:44:12 step 33792: train=0.013543 test=0.012652 entropy=4.147962 used=64
2020/03/01 18:44:22 step 33793: train=0.013154 test=0.009912 entropy=4.148877 used=64
2020/03/01 18:44:32 step 33794: train=0.012422 test=0.013037 entropy=4.148624 used=64
2020/03/01 18:44:43 step 33795: train=0.013004 test=0.010193 entropy=4.148282 used=64
2020/03/01 18:44:53 step 33796: train=0.012808 test=0.013481 entropy=4.148015 used=64
2020/03/01 18:45:03 step 33797: train=0.010937 test=0.011930 entropy=4.143958 used=64
2020/03/01 18:45:13 step 33798: train=0.012227 test=0.010967 entropy=4.148828 used=64
2020/03/01 18:45:23 step 33799: train=0.012294 test=0.013281 entropy=4.150863 used=64
2020/03/01 18:45:33 step 33800: train=0.011383 test=0.011400 entropy=4.147970 used=64
2020/03/01 18:45:48 step 33801: train=0.011647 test=0.011106 entropy=4.150854 used=64
2020/03/01 18:45:58 step 33802: train=0.011060 test=0.011958 entropy=4.146696 used=64
2020/03/01 18:46:07 step 33803: train=0.010691 test=0.009699 entropy=4.148209 used=64
2020/03/01 18:46:17 step 33804: train=0.012941 test=0.014047 entropy=4.141967 used=64
2020/03/01 18:46:28 step 33805: train=0.013192 test=0.012709 entropy=4.147066 used=64
2020/03/01 18:46:38 step 33806: train=0.012759 test=0.012454 entropy=4.144575 used=64
2020/03/01 18:46:48 step 33807: train=0.013005 test=0.011113 entropy=4.147728 used=64
2020/03/01 18:46:58 step 33808: train=0.012613 test=0.012481 entropy=4.147309 used=64
2020/03/01 18:47:08 step 33809: train=0.011598 test=0.013846 entropy=4.148087 used=64
2020/03/01 18:47:18 step 33810: train=0.011204 test=0.013143 entropy=4.149635 used=64
2020/03/01 18:47:33 step 33811: train=0.011544 test=0.010768 entropy=4.147023 used=64
2020/03/01 18:47:43 step 33812: train=0.011159 test=0.010386 entropy=4.149971 used=64
2020/03/01 18:47:53 step 33813: train=0.012425 test=0.009588 entropy=4.147196 used=64
2020/03/01 18:48:03 step 33814: train=0.012393 test=0.012546 entropy=4.150662 used=64
2020/03/01 18:48:13 step 33815: train=0.013164 test=0.010758 entropy=4.148342 used=64
2020/03/01 18:48:23 step 33816: train=0.011017 test=0.009786 entropy=4.145896 used=64
2020/03/01 18:48:33 step 33817: train=0.011079 test=0.011171 entropy=4.151464 used=64
2020/03/01 18:48:44 step 33818: train=0.015334 test=0.012931 entropy=4.147165 used=64
2020/03/01 18:48:54 step 33819: train=0.010759 test=0.012369 entropy=4.147511 used=64
2020/03/01 18:49:04 step 33820: train=0.010983 test=0.012347 entropy=4.147099 used=64
2020/03/01 18:49:18 step 33821: train=0.012160 test=0.009312 entropy=4.150561 used=64
2020/03/01 18:49:29 step 33822: train=0.011249 test=0.013895 entropy=4.145665 used=64
2020/03/01 18:49:39 step 33823: train=0.014461 test=0.011839 entropy=4.147439 used=64
2020/03/01 18:49:49 step 33824: train=0.014092 test=0.010343 entropy=4.147067 used=64
2020/03/01 18:49:59 step 33825: train=0.013950 test=0.012496 entropy=4.150182 used=64
2020/03/01 18:50:09 step 33826: train=0.011257 test=0.011923 entropy=4.148367 used=64
2020/03/01 18:50:19 step 33827: train=0.011966 test=0.010916 entropy=4.149063 used=64
2020/03/01 18:50:29 step 33828: train=0.010687 test=0.013776 entropy=4.147714 used=64
2020/03/01 18:50:39 step 33829: train=0.011891 test=0.012116 entropy=4.149400 used=64
2020/03/01 18:50:49 step 33830: train=0.011496 test=0.011394 entropy=4.145961 used=64
2020/03/01 18:51:04 step 33831: train=0.012169 test=0.010383 entropy=4.148207 used=64
2020/03/01 18:51:14 step 33832: train=0.011511 test=0.012077 entropy=4.145726 used=64
2020/03/01 18:51:24 step 33833: train=0.010405 test=0.011046 entropy=4.147568 used=64
2020/03/01 18:51:34 step 33834: train=0.009135 test=0.013432 entropy=4.147026 used=64
2020/03/01 18:51:45 step 33835: train=0.012666 test=0.012054 entropy=4.146039 used=64
2020/03/01 18:51:55 step 33836: train=0.011403 test=0.012120 entropy=4.149248 used=64
2020/03/01 18:52:05 step 33837: train=0.013570 test=0.014078 entropy=4.146343 used=64
2020/03/01 18:52:15 step 33838: train=0.012128 test=0.013157 entropy=4.147330 used=64
2020/03/01 18:52:25 step 33839: train=0.010420 test=0.012518 entropy=4.146131 used=64
2020/03/01 18:52:36 step 33840: train=0.011563 test=0.011468 entropy=4.147390 used=64
2020/03/01 18:52:50 step 33841: train=0.012275 test=0.010809 entropy=4.148272 used=64
2020/03/01 18:53:01 step 33842: train=0.012060 test=0.011047 entropy=4.151483 used=64
2020/03/01 18:53:11 step 33843: train=0.010790 test=0.011294 entropy=4.148494 used=64
2020/03/01 18:53:21 step 33844: train=0.013082 test=0.011363 entropy=4.147109 used=64
2020/03/01 18:53:31 step 33845: train=0.013806 test=0.011807 entropy=4.144786 used=64
2020/03/01 18:53:41 step 33846: train=0.012311 test=0.012569 entropy=4.148828 used=64
2020/03/01 18:53:51 step 33847: train=0.012858 test=0.015163 entropy=4.147807 used=64
2020/03/01 18:54:02 step 33848: train=0.011388 test=0.011231 entropy=4.148011 used=64
2020/03/01 18:54:12 step 33849: train=0.012687 test=0.011297 entropy=4.145964 used=64
2020/03/01 18:54:22 step 33850: train=0.012787 test=0.012273 entropy=4.147014 used=64
2020/03/01 18:54:36 step 33851: train=0.013564 test=0.011518 entropy=4.149025 used=64
2020/03/01 18:54:47 step 33852: train=0.011824 test=0.012887 entropy=4.148676 used=64
2020/03/01 18:54:57 step 33853: train=0.012500 test=0.010593 entropy=4.145431 used=64
2020/03/01 18:55:07 step 33854: train=0.014203 test=0.012702 entropy=4.149611 used=64
2020/03/01 18:55:17 step 33855: train=0.011568 test=0.012498 entropy=4.149455 used=64
2020/03/01 18:55:27 step 33856: train=0.014369 test=0.012672 entropy=4.146226 used=64
2020/03/01 18:55:37 step 33857: train=0.012001 test=0.012176 entropy=4.145521 used=64
2020/03/01 18:55:47 step 33858: train=0.010868 test=0.008725 entropy=4.147455 used=64
2020/03/01 18:55:58 step 33859: train=0.010619 test=0.013357 entropy=4.148233 used=64
2020/03/01 18:56:08 step 33860: train=0.010335 test=0.014370 entropy=4.143843 used=64
2020/03/01 18:56:22 step 33861: train=0.011935 test=0.011999 entropy=4.147012 used=64
2020/03/01 18:56:32 step 33862: train=0.013074 test=0.011544 entropy=4.149225 used=64
2020/03/01 18:56:42 step 33863: train=0.012292 test=0.010868 entropy=4.151270 used=64
2020/03/01 18:56:52 step 33864: train=0.010287 test=0.011275 entropy=4.149703 used=64
2020/03/01 18:57:03 step 33865: train=0.013273 test=0.011708 entropy=4.146130 used=64
2020/03/01 18:57:13 step 33866: train=0.010781 test=0.012357 entropy=4.147676 used=64
2020/03/01 18:57:23 step 33867: train=0.013473 test=0.010668 entropy=4.145658 used=64
2020/03/01 18:57:33 step 33868: train=0.012625 test=0.012228 entropy=4.144500 used=64
2020/03/01 18:57:43 step 33869: train=0.012631 test=0.011243 entropy=4.148490 used=64
2020/03/01 18:57:53 step 33870: train=0.011896 test=0.012358 entropy=4.147250 used=64
2020/03/01 18:58:08 step 33871: train=0.011912 test=0.010690 entropy=4.148698 used=64
2020/03/01 18:58:18 step 33872: train=0.011167 test=0.012239 entropy=4.148613 used=64
2020/03/01 18:58:28 step 33873: train=0.012011 test=0.013036 entropy=4.145779 used=64
2020/03/01 18:58:38 step 33874: train=0.011456 test=0.012770 entropy=4.145300 used=64
2020/03/01 18:58:48 step 33875: train=0.009814 test=0.010488 entropy=4.147197 used=64
2020/03/01 18:58:58 step 33876: train=0.012747 test=0.011769 entropy=4.148765 used=64
2020/03/01 18:59:09 step 33877: train=0.011574 test=0.011944 entropy=4.145594 used=64
2020/03/01 18:59:19 step 33878: train=0.010992 test=0.012014 entropy=4.147675 used=64
2020/03/01 18:59:29 step 33879: train=0.011073 test=0.010738 entropy=4.147739 used=64
2020/03/01 18:59:39 step 33880: train=0.011418 test=0.013424 entropy=4.146936 used=64
2020/03/01 18:59:54 step 33881: train=0.011388 test=0.012784 entropy=4.147600 used=64
2020/03/01 19:00:04 step 33882: train=0.011948 test=0.013080 entropy=4.144585 used=64
2020/03/01 19:00:14 step 33883: train=0.012049 test=0.010662 entropy=4.147453 used=64
2020/03/01 19:00:24 step 33884: train=0.011078 test=0.012876 entropy=4.151569 used=64
2020/03/01 19:00:34 step 33885: train=0.011640 test=0.009946 entropy=4.143897 used=64
2020/03/01 19:00:44 step 33886: train=0.014248 test=0.010695 entropy=4.150917 used=64
2020/03/01 19:00:55 step 33887: train=0.013602 test=0.010902 entropy=4.145694 used=64
2020/03/01 19:01:05 step 33888: train=0.010441 test=0.013071 entropy=4.146504 used=64
2020/03/01 19:01:15 step 33889: train=0.011886 test=0.013552 entropy=4.146311 used=64
2020/03/01 19:01:25 step 33890: train=0.014357 test=0.012168 entropy=4.150299 used=64
2020/03/01 19:01:40 step 33891: train=0.013756 test=0.009990 entropy=4.144772 used=64
2020/03/01 19:01:50 step 33892: train=0.013442 test=0.011903 entropy=4.144980 used=64
2020/03/01 19:02:00 step 33893: train=0.012900 test=0.012091 entropy=4.144709 used=64
2020/03/01 19:02:10 step 33894: train=0.011119 test=0.014451 entropy=4.145216 used=64
2020/03/01 19:02:20 step 33895: train=0.014314 test=0.013313 entropy=4.148621 used=64
2020/03/01 19:02:30 step 33896: train=0.010887 test=0.014264 entropy=4.149719 used=64
2020/03/01 19:02:40 step 33897: train=0.011288 test=0.012144 entropy=4.146244 used=64
2020/03/01 19:02:50 step 33898: train=0.013244 test=0.012818 entropy=4.145850 used=64
2020/03/01 19:03:01 step 33899: train=0.013937 test=0.012931 entropy=4.147474 used=64
2020/03/01 19:03:11 step 33900: train=0.009517 test=0.013645 entropy=4.150160 used=64
2020/03/01 19:03:25 step 33901: train=0.011853 test=0.010188 entropy=4.148090 used=64
2020/03/01 19:03:35 step 33902: train=0.012078 test=0.010890 entropy=4.145752 used=64
2020/03/01 19:03:45 step 33903: train=0.011331 test=0.011828 entropy=4.148326 used=64
2020/03/01 19:03:56 step 33904: train=0.011024 test=0.014124 entropy=4.149812 used=64
2020/03/01 19:04:06 step 33905: train=0.014461 test=0.011427 entropy=4.147079 used=64
2020/03/01 19:04:16 step 33906: train=0.009648 test=0.013275 entropy=4.148265 used=64
2020/03/01 19:04:26 step 33907: train=0.012060 test=0.014320 entropy=4.144857 used=64
2020/03/01 19:04:36 step 33908: train=0.011770 test=0.012399 entropy=4.146546 used=64
2020/03/01 19:04:46 step 33909: train=0.012014 test=0.010539 entropy=4.148676 used=64
2020/03/01 19:04:56 step 33910: train=0.010526 test=0.014295 entropy=4.146122 used=64
2020/03/01 19:05:11 step 33911: train=0.013025 test=0.012269 entropy=4.146110 used=64
2020/03/01 19:05:21 step 33912: train=0.011702 test=0.012084 entropy=4.147972 used=64
2020/03/01 19:05:31 step 33913: train=0.013603 test=0.010493 entropy=4.147482 used=64
2020/03/01 19:05:41 step 33914: train=0.009797 test=0.013784 entropy=4.148287 used=64
2020/03/01 19:05:51 step 33915: train=0.010149 test=0.012508 entropy=4.145065 used=64
2020/03/01 19:06:02 step 33916: train=0.011718 test=0.011380 entropy=4.150531 used=64
2020/03/01 19:06:12 step 33917: train=0.011888 test=0.011089 entropy=4.144976 used=64
2020/03/01 19:06:22 step 33918: train=0.012782 test=0.010725 entropy=4.147440 used=64
2020/03/01 19:06:32 step 33919: train=0.011666 test=0.011921 entropy=4.144616 used=64
2020/03/01 19:06:42 step 33920: train=0.011586 test=0.012554 entropy=4.146955 used=64
2020/03/01 19:06:58 step 33921: train=0.013840 test=0.012305 entropy=4.146685 used=64
2020/03/01 19:07:09 step 33922: train=0.011643 test=0.014198 entropy=4.146923 used=64
2020/03/01 19:07:19 step 33923: train=0.010697 test=0.011510 entropy=4.148650 used=64
2020/03/01 19:07:29 step 33924: train=0.010258 test=0.013017 entropy=4.147772 used=64
2020/03/01 19:07:39 step 33925: train=0.010587 test=0.012126 entropy=4.147294 used=64
2020/03/01 19:07:49 step 33926: train=0.010934 test=0.013578 entropy=4.147281 used=64
2020/03/01 19:07:59 step 33927: train=0.011539 test=0.011602 entropy=4.146975 used=64
2020/03/01 19:08:09 step 33928: train=0.014101 test=0.014225 entropy=4.145603 used=64
2020/03/01 19:08:19 step 33929: train=0.011932 test=0.010951 entropy=4.150183 used=64
2020/03/01 19:08:30 step 33930: train=0.009867 test=0.011071 entropy=4.145524 used=64
2020/03/01 19:08:44 step 33931: train=0.013327 test=0.012891 entropy=4.150457 used=64
2020/03/01 19:08:54 step 33932: train=0.009461 test=0.012210 entropy=4.146591 used=64
2020/03/01 19:09:04 step 33933: train=0.010376 test=0.012307 entropy=4.144154 used=64
2020/03/01 19:09:15 step 33934: train=0.012112 test=0.012395 entropy=4.145072 used=64
2020/03/01 19:09:25 step 33935: train=0.013454 test=0.012778 entropy=4.146715 used=64
2020/03/01 19:09:35 step 33936: train=0.009640 test=0.011269 entropy=4.146841 used=64
2020/03/01 19:09:45 step 33937: train=0.010536 test=0.012724 entropy=4.146297 used=64
2020/03/01 19:09:55 step 33938: train=0.013299 test=0.012772 entropy=4.149422 used=64
2020/03/01 19:10:05 step 33939: train=0.013060 test=0.012812 entropy=4.149419 used=64
2020/03/01 19:10:16 step 33940: train=0.012003 test=0.011625 entropy=4.149422 used=64
2020/03/01 19:10:30 step 33941: train=0.012777 test=0.011912 entropy=4.145286 used=64
2020/03/01 19:10:40 step 33942: train=0.010445 test=0.010638 entropy=4.147918 used=64
2020/03/01 19:10:51 step 33943: train=0.012255 test=0.014262 entropy=4.147037 used=64
2020/03/01 19:11:01 step 33944: train=0.013654 test=0.012831 entropy=4.148990 used=64
2020/03/01 19:11:11 step 33945: train=0.011456 test=0.014570 entropy=4.151211 used=64
2020/03/01 19:11:21 step 33946: train=0.012065 test=0.012310 entropy=4.149367 used=64
2020/03/01 19:11:31 step 33947: train=0.011965 test=0.014384 entropy=4.146121 used=64
2020/03/01 19:11:41 step 33948: train=0.010523 test=0.012589 entropy=4.149458 used=64
2020/03/01 19:11:51 step 33949: train=0.014355 test=0.011292 entropy=4.150867 used=64
2020/03/01 19:12:01 step 33950: train=0.013434 test=0.011229 entropy=4.148216 used=64
2020/03/01 19:12:16 step 33951: train=0.013646 test=0.010675 entropy=4.146696 used=64
2020/03/01 19:12:26 step 33952: train=0.012740 test=0.012422 entropy=4.147592 used=64
2020/03/01 19:12:36 step 33953: train=0.011529 test=0.011832 entropy=4.145690 used=64
2020/03/01 19:12:47 step 33954: train=0.012863 test=0.013427 entropy=4.144339 used=64
2020/03/01 19:12:57 step 33955: train=0.012454 test=0.010430 entropy=4.150090 used=64
2020/03/01 19:13:07 step 33956: train=0.009533 test=0.013693 entropy=4.150748 used=64
2020/03/01 19:13:17 step 33957: train=0.012532 test=0.011654 entropy=4.148439 used=64
2020/03/01 19:13:27 step 33958: train=0.011837 test=0.012173 entropy=4.146580 used=64
2020/03/01 19:13:37 step 33959: train=0.009767 test=0.011149 entropy=4.143562 used=64
2020/03/01 19:13:47 step 33960: train=0.010731 test=0.011329 entropy=4.147245 used=64
2020/03/01 19:14:02 step 33961: train=0.012087 test=0.014330 entropy=4.149256 used=64
2020/03/01 19:14:12 step 33962: train=0.012022 test=0.011117 entropy=4.144841 used=64
2020/03/01 19:14:22 step 33963: train=0.011918 test=0.012450 entropy=4.150066 used=64
2020/03/01 19:14:32 step 33964: train=0.009696 test=0.011932 entropy=4.145873 used=64
2020/03/01 19:14:43 step 33965: train=0.011675 test=0.015071 entropy=4.147999 used=64
2020/03/01 19:14:53 step 33966: train=0.010779 test=0.014773 entropy=4.149046 used=64
2020/03/01 19:15:03 step 33967: train=0.010482 test=0.013820 entropy=4.146095 used=64
2020/03/01 19:15:13 step 33968: train=0.011914 test=0.012150 entropy=4.148757 used=64
2020/03/01 19:15:23 step 33969: train=0.011333 test=0.012520 entropy=4.144114 used=64
2020/03/01 19:15:33 step 33970: train=0.011592 test=0.013259 entropy=4.144056 used=64
2020/03/01 19:15:48 step 33971: train=0.012127 test=0.012633 entropy=4.147967 used=64
2020/03/01 19:15:58 step 33972: train=0.011975 test=0.011033 entropy=4.148229 used=64
2020/03/01 19:16:08 step 33973: train=0.015617 test=0.012819 entropy=4.147158 used=64
2020/03/01 19:16:18 step 33974: train=0.011990 test=0.009764 entropy=4.144086 used=64
2020/03/01 19:16:29 step 33975: train=0.010594 test=0.013224 entropy=4.142205 used=64
2020/03/01 19:16:39 step 33976: train=0.012217 test=0.011505 entropy=4.145880 used=64
2020/03/01 19:16:49 step 33977: train=0.011377 test=0.010643 entropy=4.144906 used=64
2020/03/01 19:16:59 step 33978: train=0.012896 test=0.012252 entropy=4.146719 used=64
